,year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead,hum>average,attend_inc,attend_thousands
2127,2012,San Diego Padres,JUN,1,18938,Friday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO,YES,-4844,19
2128,2012,San Diego Padres,JUN,2,25591,Saturday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO,YES,6653,26
2129,2012,San Diego Padres,JUN,3,22560,Sunday,Arizona Diamondbacks,69,Cloudy,Night,NO,NO,NO,NO,YES,-3031,23
2130,2012,San Diego Padres,JUN,5,21463,Tuesday,San Francisco Giants,66,Clear,Night,NO,NO,NO,NO,YES,-1097,21
2131,2012,San Diego Padres,JUN,6,15588,Wednesday,San Francisco Giants,70,Clear,Night,NO,NO,NO,NO,NO,-5875,16
2132,2012,San Diego Padres,JUN,7,15410,Thursday,San Francisco Giants,71,Clear,Day,NO,NO,NO,NO,YES,-178,15
2133,2012,San Diego Padres,JUN,18,20520,Monday,Texas Rangers,65,Cloudy,Night,NO,NO,NO,NO,NO,5110,21
2134,2012,San Diego Padres,JUN,19,18122,Tuesday,Texas Rangers,65,Clear,Night,NO,NO,NO,NO,NO,-2398,18
2135,2012,San Diego Padres,JUN,20,16759,Wednesday,Texas Rangers,69,Clear,Night,NO,NO,NO,NO,YES,-1363,17
2136,2012,San Diego Padres,JUN,22,21037,Friday,Seattle Mariners,67,Clear,Night,NO,NO,NO,NO,NO,4278,21
2137,2012,San Diego Padres,JUN,23,21645,Saturday,Seattle Mariners,67,Clear,Night,NO,NO,NO,NO,YES,608,22
2138,2012,San Diego Padres,JUN,24,19270,Sunday,Seattle Mariners,71,Clear,Day,NO,NO,NO,NO,YES,-2375,19
2139,2012,San Diego Padres,JUL,5,17627,Thursday,Cincinnati Reds,67,Clear,Night,NO,NO,NO,NO,NO,-1643,18
2140,2012,San Diego Padres,JUL,6,18211,Friday,Cincinnati Reds,68,Clear,Night,NO,NO,NO,NO,NO,584,18
2141,2012,San Diego Padres,JUL,7,23955,Saturday,Cincinnati Reds,67,Clear,Night,NO,NO,NO,NO,YES,5744,24
2142,2012,San Diego Padres,JUL,8,16822,Sunday,Cincinnati Reds,68,Clear,Day,NO,NO,NO,NO,YES,-7133,17
2143,2012,San Diego Padres,JUL,16,18269,Monday,Houston Astros,67,Cloudy,Night,NO,NO,NO,NO,NO,1447,18
2144,2012,San Diego Padres,JUL,17,14661,Tuesday,Houston Astros,68,Cloudy,Night,NO,NO,NO,NO,NO,-3608,15
2145,2012,San Diego Padres,JUL,18,17999,Wednesday,Houston Astros,72,Cloudy,Day,NO,NO,NO,NO,NO,3338,18
2146,2012,San Diego Padres,JUL,19,18714,Thursday,Houston Astros,72,Clear,Night,NO,NO,NO,NO,YES,715,19
2147,2012,San Diego Padres,JUL,20,17855,Friday,Colorado Rockies,71,Clear,Night,NO,NO,NO,NO,YES,-859,18
2148,2012,San Diego Padres,JUL,21,26022,Saturday,Colorado Rockies,71,Clear,Night,NO,NO,NO,NO,NO,8167,26
2149,2012,San Diego Padres,JUL,22,17639,Sunday,Colorado Rockies,73,Clear,Day,NO,NO,NO,NO,YES,-8383,18
2150,2012,San Diego Padres,AUG,3,24201,Friday,New York Mets,68,Cloudy,Night,NO,NO,NO,NO,YES,6562,24
2151,2012,San Diego Padres,AUG,4,25778,Saturday,New York Mets,70,Clear,Night,NO,NO,NO,NO,YES,1577,26
2152,2012,San Diego Padres,AUG,5,17244,Sunday,New York Mets,72,Clear,Day,NO,NO,NO,NO,YES,-8534,17
2153,2012,San Diego Padres,AUG,6,19031,Monday,Chicago Cubs,70,Clear,Night,NO,NO,NO,NO,YES,1787,19
2154,2012,San Diego Padres,AUG,7,18563,Tuesday,Chicago Cubs,72,Clear,Night,NO,NO,NO,NO,NO,-468,19
2155,2012,San Diego Padres,AUG,8,17264,Wednesday,Chicago Cubs,79,Clear,Night,NO,NO,NO,NO,NO,-1299,17
2156,2012,San Diego Padres,AUG,17,27128,Friday,San Francisco Giants,76,Clear,Night,NO,NO,YES,NO,NO,9864,27
2157,2012,San Diego Padres,AUG,18,23694,Saturday,San Francisco Giants,78,Clear,Night,NO,NO,NO,NO,NO,-3434,24
2158,2012,San Diego Padres,AUG,19,20024,Sunday,San Francisco Giants,80,Clear,Day,NO,NO,NO,NO,YES,-3670,20
2159,2012,San Diego Padres,AUG,20,14281,Monday,Pittsburgh Pirates,71,Clear,Night,NO,NO,NO,NO,YES,-5743,14
2160,2012,San Diego Padres,AUG,21,15317,Tuesday,Pittsburgh Pirates,71,Clear,Night,NO,NO,NO,NO,YES,1036,15
2161,2012,San Diego Padres,AUG,22,14218,Wednesday,Pittsburgh Pirates,74,Cloudy,Night,NO,NO,NO,NO,,-1099,14
2162,2012,San Diego Padres,AUG,27,14413,Monday,Atlanta Braves,71,Clear,Night,NO,NO,NO,NO,YES,195,14
2163,2012,San Diego Padres,AUG,28,14668,Tuesday,Atlanta Braves,72,Cloudy,Night,NO,NO,NO,NO,NO,255,15
2164,2012,San Diego Padres,AUG,29,11792,Wednesday,Atlanta Braves,76,Clear,Night,NO,NO,NO,NO,YES,-2876,12
2165,2012,San Diego Padres,SEP,7,17782,Friday,Arizona Diamondbacks,71,Cloudy,Night,NO,NO,NO,NO,YES,5990,18
2166,2012,San Diego Padres,SEP,8,17860,Saturday,Arizona Diamondbacks,71,Cloudy,Night,NO,NO,NO,NO,YES,78,18
2167,2012,San Diego Padres,SEP,9,14915,Sunday,Arizona Diamondbacks,75,Cloudy,Day,NO,NO,NO,NO,YES,-2945,15
2168,2012,San Diego Padres,SEP,10,12657,Monday,St. Louis Cardinals,72,Cloudy,Night,NO,NO,NO,NO,YES,-2258,13
2169,2012,San Diego Padres,SEP,11,20921,Tuesday,St. Louis Cardinals,69,Cloudy,Night,NO,NO,NO,NO,YES,8264,21
2170,2012,San Diego Padres,SEP,12,11509,Wednesday,St. Louis Cardinals,73,Cloudy,Night,NO,NO,NO,NO,NO,-9412,12
2171,2012,San Diego Padres,SEP,14,17513,Friday,Colorado Rockies,81,Clear,Night,NO,NO,YES,NO,YES,6004,18
2180,2012,San Francisco Giants,APR,13,28797,Friday,Pittsburgh Pirates,53,Cloudy,Day,NO,NO,NO,NO,NO,,29
2181,2012,San Francisco Giants,APR,14,29160,Saturday,Pittsburgh Pirates,54,Cloudy,Night,NO,NO,YES,NO,NO,363,29
2182,2012,San Francisco Giants,APR,15,29236,Sunday,Pittsburgh Pirates,60,Cloudy,Day,NO,NO,NO,NO,YES,76,29
2183,2012,San Francisco Giants,APR,16,28795,Monday,Philadelphia Phillies,55,Cloudy,Night,NO,NO,NO,NO,YES,-441,29
2184,2012,San Francisco Giants,APR,17,28771,Tuesday,Philadelphia Phillies,53,Cloudy,Night,NO,NO,NO,NO,NO,-24,29
2185,2012,San Francisco Giants,APR,18,29302,Wednesday,Philadelphia Phillies,56,Cloudy,Night,NO,NO,NO,NO,,531,29
2186,2012,San Francisco Giants,APR,27,29336,Friday,San Diego Padres,56,Clear,Night,YES,NO,NO,NO,NO,34,29
2187,2012,San Francisco Giants,APR,28,29662,Saturday,San Diego Padres,59,Clear,Night,NO,NO,NO,NO,YES,326,30
2188,2012,San Francisco Giants,APR,29,29442,Sunday,San Diego Padres,66,Clear,Day,NO,NO,NO,NO,YES,-220,29
2189,2012,San Francisco Giants,MAY,1,29007,Tuesday,Miami Marlins,52,Cloudy,Night,NO,NO,NO,NO,NO,-435,29
2190,2012,San Francisco Giants,MAY,2,29102,Wednesday,Miami Marlins,52,Cloudy,Night,NO,NO,NO,NO,NO,95,29
2191,2012,San Francisco Giants,MAY,3,28811,Thursday,Miami Marlins,57,Rainy,Day,NO,NO,NO,NO,YES,-291,29
2192,2012,San Francisco Giants,MAY,4,28757,Friday,Milwaukee Brewers,53,Clear,Night,NO,NO,NO,NO,NO,-54,29
2193,2012,San Francisco Giants,MAY,5,28794,Saturday,Milwaukee Brewers,66,Clear,Day,NO,NO,NO,YES,NO,37,29
2194,2012,San Francisco Giants,MAY,6,29257,Sunday,Milwaukee Brewers,71,Clear,Day,NO,NO,NO,NO,NO,463,29
2195,2012,San Francisco Giants,MAY,14,28878,Monday,Colorado Rockies,61,Clear,Night,NO,NO,NO,NO,YES,-379,29
2196,2012,San Francisco Giants,MAY,15,28932,Tuesday,Colorado Rockies,54,Clear,Night,NO,NO,NO,NO,NO,54,29
2197,2012,San Francisco Giants,MAY,16,28927,Wednesday,St. Louis Cardinals,53,Cloudy,Night,NO,NO,NO,NO,YES,-5,29
2198,2012,San Francisco Giants,MAY,17,28857,Thursday,St. Louis Cardinals,58,Clear,Day,NO,NO,NO,NO,NO,-70,29
2199,2012,San Francisco Giants,MAY,18,29034,Friday,Oakland Athletics,55,Clear,Night,NO,NO,NO,NO,YES,177,29
2200,2012,San Francisco Giants,MAY,19,28988,Saturday,Oakland Athletics,65,Clear,Day,YES,NO,NO,NO,YES,-46,29
2201,2012,San Francisco Giants,MAY,20,28965,Sunday,Oakland Athletics,66,Clear,Day,NO,NO,NO,NO,NO,-23,29
2202,2012,San Francisco Giants,MAY,28,29606,Monday,Arizona Diamondbacks,60,Clear,Day,NO,NO,NO,NO,YES,641,30
2203,2012,San Francisco Giants,MAY,29,28960,Tuesday,Arizona Diamondbacks,55,Cloudy,Night,NO,NO,NO,NO,YES,-646,29
2204,2012,San Francisco Giants,MAY,30,28930,Wednesday,Arizona Diamondbacks,54,Clear,Night,NO,NO,NO,NO,YES,-30,29
2205,2012,San Francisco Giants,JUN,1,28770,Friday,Chicago Cubs,57,Cloudy,Night,NO,NO,NO,NO,YES,-160,29
2206,2012,San Francisco Giants,JUN,2,28867,Saturday,Chicago Cubs,62,Cloudy,Night,NO,NO,NO,NO,YES,97,29
2207,2012,San Francisco Giants,JUN,3,28778,Sunday,Chicago Cubs,64,Clear,Day,NO,NO,NO,NO,NO,-89,29
2208,2012,San Francisco Giants,JUN,4,29067,Monday,Chicago Cubs,54,Cloudy,Day,NO,NO,NO,NO,YES,289,29
2209,2012,San Francisco Giants,JUN,8,28814,Friday,Texas Rangers,53,Clear,Night,NO,NO,NO,NO,NO,-253,29
2210,2012,San Francisco Giants,JUN,9,29193,Saturday,Texas Rangers,67,Clear,Day,NO,NO,NO,NO,YES,379,29
2211,2012,San Francisco Giants,JUN,10,29693,Sunday,Texas Rangers,73,Clear,Day,YES,NO,NO,NO,YES,500,30
2212,2012,San Francisco Giants,JUN,12,29470,Tuesday,Houston Astros,58,Clear,Night,NO,NO,NO,NO,NO,-223,29
2213,2012,San Francisco Giants,JUN,13,29609,Wednesday,Houston Astros,59,Clear,Night,NO,NO,NO,NO,NO,139,30
2214,2012,San Francisco Giants,JUN,14,29163,Thursday,Houston Astros,64,Clear,Day,NO,NO,NO,NO,NO,-446,29
2215,2012,San Francisco Giants,JUN,25,29515,Monday,Los Angeles Dodgers,56,Cloudy,Night,NO,NO,NO,NO,YES,352,30
2216,2012,San Francisco Giants,JUN,26,29865,Tuesday,Los Angeles Dodgers,56,Cloudy,Night,NO,NO,NO,NO,YES,350,30
2217,2012,San Francisco Giants,JUN,27,29571,Wednesday,Los Angeles Dodgers,66,Clear,Day,NO,NO,NO,NO,YES,-294,30
2218,2012,San Francisco Giants,JUN,28,29138,Thursday,Cincinnati Reds,61,Clear,Night,NO,NO,NO,NO,NO,-433,29
2219,2012,San Francisco Giants,JUN,29,29372,Friday,Cincinnati Reds,59,Cloudy,Night,NO,NO,NO,NO,YES,234,29
2220,2012,San Francisco Giants,JUN,30,29494,Saturday,Cincinnati Reds,65,Cloudy,Day,NO,NO,NO,YES,YES,122,29
2221,2012,San Francisco Giants,JUL,1,29427,Sunday,Cincinnati Reds,64,Cloudy,Day,NO,NO,NO,NO,YES,-67,29
2222,2012,San Francisco Giants,JUL,13,29481,Friday,Houston Astros,56,Cloudy,Night,NO,NO,YES,NO,NO,54,29
2223,2012,San Francisco Giants,JUL,14,29520,Saturday,Houston Astros,57,Clear,Night,NO,YES,NO,NO,YES,39,30
2224,2012,San Francisco Giants,JUL,15,29585,Sunday,Houston Astros,66,Clear,Day,NO,NO,NO,YES,YES,65,30
2225,2012,San Francisco Giants,JUL,23,29701,Monday,San Diego Padres,60,Clear,Night,NO,NO,NO,NO,YES,116,30
2226,2012,San Francisco Giants,JUL,24,29791,Tuesday,San Diego Padres,61,Clear,Night,NO,NO,NO,NO,YES,90,30
2227,2012,San Francisco Giants,JUL,25,29310,Wednesday,San Diego Padres,61,Cloudy,Day,NO,NO,NO,NO,YES,-481,29
2228,2012,San Francisco Giants,JUL,27,29177,Friday,Los Angeles Dodgers,58,Cloudy,Night,NO,NO,NO,NO,YES,-133,29
2229,2012,San Francisco Giants,JUL,28,29421,Saturday,Los Angeles Dodgers,64,Cloudy,Day,NO,NO,NO,NO,YES,244,29
2230,2012,San Francisco Giants,JUL,29,29331,Sunday,Los Angeles Dodgers,64,Clear,Day,NO,NO,NO,NO,NO,-90,29
2231,2012,San Francisco Giants,JUL,30,28910,Monday,New York Mets,62,Clear,Night,NO,NO,NO,NO,,-421,29
2232,2012,San Francisco Giants,JUL,31,29242,Tuesday,New York Mets,61,Clear,Night,NO,NO,NO,NO,YES,332,29
2233,2012,San Francisco Giants,AUG,1,29532,Wednesday,New York Mets,61,Clear,Night,NO,NO,NO,NO,YES,290,30
2234,2012,San Francisco Giants,AUG,2,29290,Thursday,New York Mets,64,Cloudy,Day,NO,NO,NO,NO,YES,-242,29
2235,2012,San Francisco Giants,AUG,10,29210,Friday,Colorado Rockies,63,Clear,Night,NO,NO,NO,NO,NO,-80,29
2236,2012,San Francisco Giants,AUG,11,29738,Saturday,Colorado Rockies,71,Cloudy,Day,NO,NO,NO,NO,NO,528,30
2237,2012,San Francisco Giants,AUG,12,29044,Sunday,Colorado Rockies,67,Clear,Day,NO,NO,NO,NO,YES,-694,29
2238,2012,San Francisco Giants,AUG,13,29435,Monday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO,YES,391,29
2239,2012,San Francisco Giants,AUG,14,29457,Tuesday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO,NO,22,29
2240,2012,San Francisco Giants,AUG,15,29493,Wednesday,Washington Nationals,66,Cloudy,Day,NO,NO,NO,NO,YES,36,29
2241,2012,San Francisco Giants,AUG,23,29151,Thursday,Atlanta Braves,58,Cloudy,Night,NO,NO,NO,NO,,-342,29
2242,2012,San Francisco Giants,AUG,24,29040,Friday,Atlanta Braves,58,Cloudy,Night,NO,NO,NO,NO,YES,-111,29
2243,2012,San Francisco Giants,AUG,25,29175,Saturday,Atlanta Braves,61,Cloudy,Day,NO,NO,NO,NO,NO,135,29
2244,2012,San Francisco Giants,AUG,26,29214,Sunday,Atlanta Braves,61,Cloudy,Night,NO,NO,NO,YES,YES,39,29
2245,2012,San Francisco Giants,SEP,3,29431,Monday,Arizona Diamondbacks,68,Clear,Day,NO,NO,NO,NO,YES,217,29
2246,2012,San Francisco Giants,SEP,4,28727,Tuesday,Arizona Diamondbacks,57,Cloudy,Night,NO,NO,NO,NO,YES,-704,29
2247,2012,San Francisco Giants,SEP,5,28724,Wednesday,Arizona Diamondbacks,60,Cloudy,Night,NO,NO,NO,NO,NO,-3,29
2248,2012,San Francisco Giants,SEP,7,29166,Friday,Los Angeles Dodgers,59,Clear,Night,NO,NO,NO,NO,NO,442,29
2249,2012,San Francisco Giants,SEP,8,29254,Saturday,Los Angeles Dodgers,63,Cloudy,Day,NO,YES,NO,NO,NO,88,29
2250,2012,San Francisco Giants,SEP,9,29062,Sunday,Los Angeles Dodgers,64,Clear,Night,NO,NO,NO,NO,YES,-192,29
2251,2012,San Francisco Giants,SEP,17,28896,Monday,Colorado Rockies,59,Cloudy,Night,NO,NO,NO,NO,YES,-166,29
2252,2012,San Francisco Giants,SEP,18,29203,Tuesday,Colorado Rockies,58,Cloudy,Night,NO,NO,NO,NO,NO,307,29
2261,2012,St. Louis Cardinals,APR,13,32817,Friday,Chicago Cubs,49,Cloudy,Day,NO,NO,NO,NO,YES,,33
2262,2012,St. Louis Cardinals,APR,14,32754,Saturday,Chicago Cubs,64,Cloudy,Day,NO,NO,NO,NO,NO,-63,33
2263,2012,St. Louis Cardinals,APR,15,31466,Sunday,Chicago Cubs,77,Cloudy,Day,NO,NO,NO,NO,NO,-1288,31
2264,2012,St. Louis Cardinals,APR,17,24893,Tuesday,Cincinnati Reds,69,Cloudy,Night,NO,NO,NO,NO,YES,-6573,25
2265,2012,St. Louis Cardinals,APR,18,25135,Wednesday,Cincinnati Reds,69,Clear,Night,NO,NO,NO,NO,,242,25
2266,2012,St. Louis Cardinals,APR,19,28034,Thursday,Cincinnati Reds,72,Clear,Day,NO,NO,NO,NO,YES,2899,28
2267,2012,St. Louis Cardinals,APR,27,30144,Friday,Milwaukee Brewers,58,Cloudy,Night,NO,YES,NO,NO,YES,2110,30
2268,2012,St. Louis Cardinals,APR,28,29810,Saturday,Milwaukee Brewers,76,Clear,Day,YES,NO,NO,NO,NO,-334,30
2269,2012,St. Louis Cardinals,APR,29,32077,Sunday,Milwaukee Brewers,57,Cloudy,Day,NO,NO,NO,NO,YES,2267,32
2270,2012,St. Louis Cardinals,MAY,1,25442,Tuesday,Pittsburgh Pirates,83,Cloudy,Night,NO,NO,NO,NO,YES,-6635,25
2271,2012,St. Louis Cardinals,MAY,2,25191,Wednesday,Pittsburgh Pirates,85,Clear,Night,NO,NO,NO,NO,YES,-251,25
2272,2012,St. Louis Cardinals,MAY,3,28421,Thursday,Pittsburgh Pirates,83,Cloudy,Day,NO,NO,NO,NO,YES,3230,28
2273,2012,St. Louis Cardinals,MAY,11,31633,Friday,Atlanta Braves,76,Cloudy,Night,NO,NO,NO,NO,YES,3212,32
2274,2012,St. Louis Cardinals,MAY,12,30910,Saturday,Atlanta Braves,78,Cloudy,Night,NO,NO,NO,NO,YES,-723,31
2275,2012,St. Louis Cardinals,MAY,13,32010,Sunday,Atlanta Braves,74,Clear,Day,NO,NO,NO,YES,NO,1100,32
2276,2012,St. Louis Cardinals,MAY,14,30993,Monday,Chicago Cubs,79,Cloudy,Night,NO,NO,NO,NO,YES,-1017,31
2277,2012,St. Louis Cardinals,MAY,15,31877,Tuesday,Chicago Cubs,80,Clear,Day,NO,NO,NO,NO,NO,884,32
2278,2012,St. Louis Cardinals,MAY,21,28252,Monday,San Diego Padres,72,Cloudy,Night,NO,NO,NO,NO,YES,-3625,28
2279,2012,St. Louis Cardinals,MAY,22,27406,Tuesday,San Diego Padres,77,Clear,Night,NO,NO,NO,NO,,-846,27
2280,2012,St. Louis Cardinals,MAY,23,28500,Wednesday,San Diego Padres,85,Clear,Night,NO,NO,NO,NO,YES,1094,28
2281,2012,St. Louis Cardinals,MAY,24,28094,Thursday,Philadelphia Phillies,87,Cloudy,Night,NO,NO,NO,NO,YES,-406,28
2282,2012,St. Louis Cardinals,MAY,25,30362,Friday,Philadelphia Phillies,90,Cloudy,Night,NO,NO,NO,NO,YES,2268,30
2283,2012,St. Louis Cardinals,MAY,26,31133,Saturday,Philadelphia Phillies,94,Clear,Night,YES,NO,NO,NO,YES,771,31
2284,2012,St. Louis Cardinals,MAY,27,29861,Sunday,Philadelphia Phillies,90,Clear,Day,NO,NO,NO,NO,NO,-1272,30
2285,2012,St. Louis Cardinals,JUN,8,29469,Friday,Cleveland Indians,87,Clear,Night,NO,NO,YES,NO,NO,-392,29
2286,2012,St. Louis Cardinals,JUN,9,29186,Saturday,Cleveland Indians,89,Cloudy,Night,NO,NO,NO,NO,NO,-283,29
2287,2012,St. Louis Cardinals,JUN,10,30380,Sunday,Cleveland Indians,87,Cloudy,Day,NO,NO,NO,NO,NO,1194,30
2288,2012,St. Louis Cardinals,JUN,12,28680,Tuesday,Chicago White Sox,79,Clear,Night,NO,NO,NO,NO,NO,-1700,29
2289,2012,St. Louis Cardinals,JUN,13,28032,Wednesday,Chicago White Sox,80,Clear,Night,NO,NO,NO,NO,NO,-648,28
2290,2012,St. Louis Cardinals,JUN,14,30425,Thursday,Chicago White Sox,87,Clear,Night,NO,NO,NO,NO,YES,2393,30
2291,2012,St. Louis Cardinals,JUN,15,29401,Friday,Kansas City Royals,90,Clear,Night,NO,NO,NO,NO,YES,-1024,29
2292,2012,St. Louis Cardinals,JUN,16,29413,Saturday,Kansas City Royals,89,Cloudy,Day,NO,NO,NO,NO,NO,12,29
2293,2012,St. Louis Cardinals,JUN,17,29176,Sunday,Kansas City Royals,83,Cloudy,Day,NO,NO,NO,NO,YES,-237,29
2294,2012,St. Louis Cardinals,JUN,29,31767,Friday,Pittsburgh Pirates,101,Clear,Night,NO,YES,NO,NO,YES,2591,32
2295,2012,St. Louis Cardinals,JUN,30,26013,Saturday,Pittsburgh Pirates,99,Clear,Day,NO,NO,NO,NO,NO,-5754,26
2296,2012,St. Louis Cardinals,JUL,1,26475,Sunday,Pittsburgh Pirates,98,Clear,Day,NO,NO,NO,NO,NO,462,26
2297,2012,St. Louis Cardinals,JUL,2,27619,Monday,Colorado Rockies,84,Cloudy,Night,NO,NO,NO,NO,YES,1144,28
2298,2012,St. Louis Cardinals,JUL,3,29191,Tuesday,Colorado Rockies,97,Cloudy,Night,NO,NO,NO,NO,YES,1572,29
2299,2012,St. Louis Cardinals,JUL,4,29637,Wednesday,Colorado Rockies,103,Clear,Night,NO,NO,NO,NO,YES,446,30
2300,2012,St. Louis Cardinals,JUL,5,29226,Thursday,Colorado Rockies,102,Clear,Night,NO,NO,NO,NO,YES,-411,29
2301,2012,St. Louis Cardinals,JUL,6,32705,Friday,Miami Marlins,103,Clear,Night,NO,NO,NO,NO,NO,3479,33
2302,2012,St. Louis Cardinals,JUL,7,28918,Saturday,Miami Marlins,106,Cloudy,Day,NO,NO,NO,NO,NO,-3787,29
2303,2012,St. Louis Cardinals,JUL,8,26905,Sunday,Miami Marlins,94,Cloudy,Day,NO,YES,NO,NO,YES,-2013,27
2304,2012,St. Louis Cardinals,JUL,20,30650,Friday,Chicago Cubs,87,Cloudy,Night,NO,NO,NO,NO,NO,3745,31
2305,2012,St. Louis Cardinals,JUL,21,30397,Saturday,Chicago Cubs,93,Cloudy,Night,NO,NO,NO,NO,NO,-253,30
2306,2012,St. Louis Cardinals,JUL,22,29688,Sunday,Chicago Cubs,94,Clear,Day,NO,NO,NO,NO,YES,-709,30
2307,2012,St. Louis Cardinals,JUL,23,29964,Monday,Los Angeles Dodgers,103,Clear,Night,NO,NO,NO,NO,YES,276,30
2308,2012,St. Louis Cardinals,JUL,24,26736,Tuesday,Los Angeles Dodgers,103,Cloudy,Night,NO,NO,NO,NO,NO,-3228,27
2309,2012,St. Louis Cardinals,JUL,25,26489,Wednesday,Los Angeles Dodgers,102,Cloudy,Night,NO,NO,NO,NO,YES,-247,26
2310,2012,St. Louis Cardinals,JUL,26,25625,Thursday,Los Angeles Dodgers,91,Cloudy,Day,NO,NO,NO,NO,YES,-864,26
2311,2012,St. Louis Cardinals,AUG,3,29053,Friday,Milwaukee Brewers,97,Cloudy,Night,NO,NO,NO,YES,NO,3428,29
2312,2012,St. Louis Cardinals,AUG,4,29425,Saturday,Milwaukee Brewers,97,Cloudy,Night,NO,NO,NO,NO,,372,29
2313,2012,St. Louis Cardinals,AUG,5,28192,Sunday,Milwaukee Brewers,89,Clear,Night,NO,NO,NO,NO,YES,-1233,28
2314,2012,St. Louis Cardinals,AUG,6,27056,Monday,San Francisco Giants,92,Clear,Night,NO,NO,NO,NO,YES,-1136,27
2315,2012,St. Louis Cardinals,AUG,7,28905,Tuesday,San Francisco Giants,95,Cloudy,Night,NO,NO,NO,NO,NO,1849,29
2316,2012,St. Louis Cardinals,AUG,8,25834,Wednesday,San Francisco Giants,89,Cloudy,Night,NO,NO,NO,NO,NO,-3071,26
2317,2012,St. Louis Cardinals,AUG,9,22967,Thursday,San Francisco Giants,88,Cloudy,Day,NO,NO,NO,NO,NO,-2867,23
2318,2012,St. Louis Cardinals,AUG,14,24211,Tuesday,Arizona Diamondbacks,80,Cloudy,Night,NO,NO,NO,NO,NO,1244,24
2319,2012,St. Louis Cardinals,AUG,15,23500,Wednesday,Arizona Diamondbacks,91,Clear,Night,NO,NO,NO,NO,YES,-711,24
2320,2012,St. Louis Cardinals,AUG,16,25731,Thursday,Arizona Diamondbacks,74,Cloudy,Night,NO,NO,NO,NO,NO,2231,26
2321,2012,St. Louis Cardinals,AUG,17,27082,Friday,Pittsburgh Pirates,80,Clear,Night,NO,NO,NO,NO,YES,1351,27
2322,2012,St. Louis Cardinals,AUG,18,28219,Saturday,Pittsburgh Pirates,81,Cloudy,Day,NO,NO,NO,NO,,1137,28
2323,2012,St. Louis Cardinals,AUG,19,30388,Sunday,Pittsburgh Pirates,82,Cloudy,Day,NO,NO,NO,NO,NO,2169,30
2324,2012,St. Louis Cardinals,AUG,21,24759,Tuesday,Houston Astros,88,Cloudy,Night,NO,NO,NO,NO,YES,-5629,25
2325,2012,St. Louis Cardinals,AUG,22,24639,Wednesday,Houston Astros,88,Clear,Night,NO,NO,NO,NO,NO,-120,25
2326,2012,St. Louis Cardinals,AUG,23,21240,Thursday,Houston Astros,90,Clear,Day,NO,NO,NO,NO,NO,-3399,21
2327,2012,St. Louis Cardinals,SEP,3,28666,Monday,New York Mets,79,Cloudy,Day,NO,NO,NO,NO,YES,7426,29
2328,2012,St. Louis Cardinals,SEP,4,23876,Tuesday,New York Mets,86,Cloudy,Night,NO,NO,NO,NO,YES,-4790,24
2329,2012,St. Louis Cardinals,SEP,5,21063,Wednesday,New York Mets,75,Cloudy,Day,NO,NO,NO,NO,NO,-2813,21
2330,2012,St. Louis Cardinals,SEP,7,27054,Friday,Milwaukee Brewers,70,Cloudy,Night,NO,NO,NO,NO,YES,5991,27
2331,2012,St. Louis Cardinals,SEP,8,28295,Saturday,Milwaukee Brewers,73,Clear,Night,NO,NO,NO,NO,YES,1241,28
2332,2012,St. Louis Cardinals,SEP,9,27943,Sunday,Milwaukee Brewers,72,Clear,Day,NO,NO,NO,NO,YES,-352,28
2333,2012,St. Louis Cardinals,SEP,18,24795,Tuesday,Houston Astros,64,Clear,Night,NO,NO,NO,NO,NO,-3148,25
2342,2012,Washington Nationals,APR,12,28635,Thursday,Cincinnati Reds,56,Cloudy,Day,YES,NO,NO,NO,NO,,29
2343,2012,Washington Nationals,APR,13,18871,Friday,Cincinnati Reds,64,Clear,Night,NO,YES,NO,NO,NO,-9764,19
2344,2012,Washington Nationals,APR,14,24842,Saturday,Cincinnati Reds,74,Cloudy,Day,NO,NO,NO,YES,NO,5971,25
2345,2012,Washington Nationals,APR,15,17975,Sunday,Cincinnati Reds,77,Cloudy,Day,NO,NO,NO,NO,YES,-6867,18
2346,2012,Washington Nationals,APR,16,11372,Monday,Houston Astros,84,Clear,Night,NO,NO,NO,NO,YES,-6603,11
2347,2012,Washington Nationals,APR,17,12520,Tuesday,Houston Astros,70,Cloudy,Night,NO,NO,NO,NO,YES,1148,13
2348,2012,Washington Nationals,APR,18,10164,Wednesday,Houston Astros,53,Cloudy,Night,NO,NO,NO,NO,NO,-2356,10
2349,2012,Washington Nationals,APR,19,12632,Thursday,Houston Astros,68,Cloudy,Night,NO,NO,NO,NO,YES,2468,13
2350,2012,Washington Nationals,APR,20,17248,Friday,Miami Marlins,70,Cloudy,Night,NO,NO,NO,NO,NO,4616,17
2351,2012,Washington Nationals,APR,21,18722,Saturday,Miami Marlins,77,Cloudy,Day,NO,NO,NO,NO,NO,1474,19
2352,2012,Washington Nationals,MAY,1,15872,Tuesday,Arizona Diamondbacks,83,Cloudy,Night,NO,NO,NO,NO,NO,-2850,16
